category,genus,family,order,class,phylum,pop_state,size_confidence,trend_confidence,bio_status,conservation_dependent,population_trend,kingdom_Animalia,kingdom_Chromista,kingdom_Fungi,kingdom_Plantae,domain_Freshwater,domain_Land,domain_Marine,report_group_Bats,report_group_Freshwater fish,report_group_Freshwater invertebrates,report_group_Frogs,report_group_Hornworts and liverworts,report_group_Lichens,report_group_Macroalgae,report_group_Marine invertebrates,report_group_Marine mammals,report_group_Mosses,report_group_Reptiles,report_group_Seabirds,"report_group_Sharks, rays, and chimaeras",report_group_Shorebirds,report_group_Terrestrial birds,report_group_Terrestrial invertebrates,report_group_Vascular plants
1,36,61,16.0,8.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,36,61,16.0,8.0,0.0,1,0,2,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,36,61,16.0,8.0,0.0,1,2,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,36,61,16.0,8.0,0.0,0,1,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,36,61,16.0,8.0,0.0,1,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,36,61,16.0,8.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,36,61,16.0,8.0,0.0,0,2,2,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,36,61,16.0,8.0,0.0,1,0,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,36,61,16.0,8.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,36,61,16.0,8.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,36,61,16.0,8.0,0.0,0,1,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,36,61,16.0,8.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,36,61,16.0,8.0,0.0,0,1,1,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,36,61,16.0,8.0,0.0,1,0,1,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,45,74,35.0,0.0,0.0,0,1,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,45,74,35.0,0.0,0.0,0,0,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,45,74,35.0,0.0,0.0,0,1,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,45,74,35.0,0.0,0.0,1,0,0,0,1,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,1,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,2,3,3,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,2,3,3,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,2,3,3,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,45,74,35.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,45,74,35.0,0.0,0.0,0,2,2,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1143,69,66.0,1.0,1.0,2,3,3,0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1143,69,66.0,1.0,1.0,2,3,3,0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1144,350,93.0,26.0,4.0,0,0,0,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,1144,350,93.0,26.0,4.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1236,112,44.0,5.0,3.0,0,3,1,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1237,492,37.0,5.0,3.0,0,0,0,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1238,41,33.0,1.0,1.0,0,0,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,529,38,20.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,529,38,20.0,2.0,2.0,2,3,3,1,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,529,38,20.0,2.0,2.0,2,3,3,3,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1230,768,310.0,43.0,18.0,2,3,3,4,0,-0.08847184986595175,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,512,100,75.0,5.0,3.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,512,100,75.0,5.0,3.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1100,100,75.0,5.0,3.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1100,100,75.0,5.0,3.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,512,100,75.0,5.0,3.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,571,12,7.0,1.0,1.0,2,0,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,571,12,7.0,1.0,1.0,1,2,0,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,571,12,7.0,1.0,1.0,0,3,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,321,317,31.0,0.0,0.0,1,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,321,317,31.0,0.0,0.0,1,1,1,3,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,321,317,31.0,0.0,0.0,1,2,1,0,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,321,317,31.0,0.0,0.0,1,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,321,317,31.0,0.0,0.0,1,0,2,0,1,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1218,85,25.0,11.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1196,325,56.0,1.0,1.0,0,3,3,1,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,412,25,21.0,1.0,1.0,0,3,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,412,25,21.0,1.0,1.0,0,3,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,412,25,21.0,1.0,1.0,0,3,1,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,412,25,21.0,1.0,1.0,0,3,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1208,263,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1217,664,311.0,36.0,16.0,0,3,1,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1199,662,25.0,11.0,5.0,2,3,3,1,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1219,655,146.0,36.0,16.0,0,3,1,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1232,41,33.0,1.0,1.0,1,1,0,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1197,186,105.0,0.0,0.0,0,0,0,3,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1160,713,0.0,4.0,1.0,2,3,3,0,0,-0.08847184986595175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,816,1,2.0,0.0,0.0,1,0,0,0,1,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,816,1,2.0,0.0,0.0,1,0,1,0,0,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1191,167,9.0,1.0,1.0,1,0,1,0,0,-1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,815,518,149.0,16.0,1.0,0,1,1,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,815,518,149.0,16.0,1.0,0,2,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,792,28,9.0,1.0,1.0,1,0,0,0,0,-1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,792,28,9.0,1.0,1.0,0,2,0,0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,793,41,33.0,1.0,1.0,0,0,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,793,41,33.0,1.0,1.0,0,0,2,0,0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,247,1,2.0,0.0,0.0,0,1,1,0,0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
